1WPmedium_1DBmedium , mixturea , 240 , 43.825 , 5973 , 8375 , 89403 , 9.36769459637819759963 , 10839
1WPmedium_1DBmedium , mixturea , 280 , 43.93859649122807 , 6241 , 13655 , 95171 , 14.34785806600750228536 , 11438
1WPmedium_1DBmedium , mixturea , 320 , 46.65309898242368 , 6136 , 16611 , 100864 , 16.46871034263959390862 , 11774
1WPmedium_1DBmedium , mixturea , 360 , 50.13903002309469 , 5993 , 19448 , 108551 , 17.91600261628174774990 , 11981
1WPmedium_1DBmedium , mixturea , 400 , 51.7379679144385 , 5959 , 23792 , 106425 , 22.35564951844021611463 , 12229
1WPmedium_1DBmedium , mixtureb , 040 , 12.223222322232223 , 1974 , 18 , 13580 , .13254786450662739322 , 5873
1WPmedium_1DBmedium , mixtureb , 080 , 23.52980132450331 , 2475 , 30 , 28424 , .10554461018857303687 , 6274
1WPmedium_1DBmedium , mixtureb , 120 , 30.008670520231213 , 3704 , 48 , 41532 , .11557353366079167870 , 7341
1WPmedium_1DBmedium , mixtureb , 160 , 34.56633291614518 , 5194 , 808 , 55237 , 1.46278762423737712040 , 8986
1WPmedium_1DBmedium , mixtureb , 200 , 40.188743604320635 , 5543 , 6298 , 70692 , 8.90907033327674984439 , 10018
1WPmedium_1DBmedium , mixtureb , 240 , 42.75719518576661 , 5759 , 8660 , 81709 , 10.59858767088080872364 , 10508
1WPmedium_1DBmedium , mixtureb , 280 , 43.80390195097549 , 5958 , 10391 , 87564 , 11.86674889223881960623 , 11212
1WPmedium_1DBmedium , mixtureb , 320 , 46.033414043583534 , 5927 , 14912 , 95059 , 15.68709959078046266003 , 11671
1WPmedium_1DBmedium , mixtureb , 360 , 49.358104738154616 , 5934 , 19674 , 98963 , 19.88015723048007841314 , 11876
1WPmedium_1DBmedium , mixtureb , 400 , 47.96321726336439 , 5893 , 20117 , 97797 , 20.57016063887440310029 , 12115
2WPmedium_1DBmedium , mixturea , 040 , 13.33868092691622 , 1900 , 26 , 14966 , .17372711479353200587 , 5808
2WPmedium_1DBmedium , mixturea , 080 , 26.563268892794376 , 1888 , 51 , 30229 , .16871216381620298388 , 5906
2WPmedium_1DBmedium , mixturea , 120 , 38.03174603174603 , 2067 , 75 , 45524 , .16474826465161233635 , 6287
2WPmedium_1DBmedium , mixturea , 160 , 50.62066115702479 , 2090 , 143 , 61251 , .23346557607222739220 , 6513
2WPmedium_1DBmedium , mixturea , 200 , 57.4367816091954 , 2058 , 815 , 69958 , 1.16498470510877955344 , 6375
2WPmedium_1DBmedium , mixturea , 240 , 59.786557674841056 , 2053 , 2338 , 65825 , 3.55184200531712875047 , 6078
2WPmedium_1DBmedium , mixturea , 280 , 54.03021718602455 , 1919 , 4213 , 57218 , 7.36306756615051207661 , 5968
2WPmedium_1DBmedium , mixturea , 320 , 52.057377049180324 , 2164 , 5745 , 50808 , 11.30727444496929617383 , 6494
2WPmedium_1DBmedium , mixturea , 360 , 53.23141361256545 , 1591 , 6969 , 50836 , 13.70878904713195373357 , 5548
2WPmedium_1DBmedium , mixturea , 400 , 55.56900212314225 , 1642 , 8051 , 52346 , 15.38035379971726588469 , 5538
2WPmedium_1DBmedium , mixtureb , 040 , 12.318018018018018 , 1949 , 16 , 13673 , .11701894244130768668 , 5842
2WPmedium_1DBmedium , mixtureb , 080 , 24.493794326241133 , 1971 , 35 , 27629 , .12667848999239929060 , 6067
2WPmedium_1DBmedium , mixtureb , 120 , 34.806694560669456 , 2112 , 69 , 41594 , .16588931095831129489 , 6414
2WPmedium_1DBmedium , mixtureb , 160 , 44.41337630942788 , 2243 , 103 , 55117 , .18687519277174011647 , 6896
2WPmedium_1DBmedium , mixtureb , 200 , 50.898009950248756 , 2214 , 832 , 61383 , 1.35542414023426681654 , 6634
2WPmedium_1DBmedium , mixtureb , 240 , 52.30762411347518 , 1998 , 2222 , 59003 , 3.76591020795552768503 , 6081
2WPmedium_1DBmedium , mixtureb , 280 , 51.121414913957935 , 2448 , 3733 , 53473 , 6.98109326202008490266 , 6996
2WPmedium_1DBmedium , mixtureb , 320 , 56.04137235116045 , 1920 , 4746 , 55537 , 8.54565424851900534778 , 5923
2WPmedium_1DBmedium , mixtureb , 360 , 54.32781456953642 , 1678 , 6286 , 49221 , 12.77097173970459763109 , 5641
2WPmedium_1DBmedium , mixtureb , 400 , 52.44736842105263 , 1730 , 7270 , 49825 , 14.59106874059207225288 , 5682
3WPmedium_1DBmedium , mixturea , 040 , 13.990134529147982 , 1863 , 37 , 15599 , .23719469196743380985 , 5804
3WPmedium_1DBmedium , mixturea , 080 , 26.982547993019196 , 1885 , 47 , 30922 , .15199534312140223788 , 5908
3WPmedium_1DBmedium , mixturea , 120 , 38.06411323896753 , 1931 , 110 , 45715 , .24062124029312041999 , 6162
3WPmedium_1DBmedium , mixturea , 160 , 48.975060337892195 , 2122 , 157 , 60876 , .25790130757605624548 , 6725
3WPmedium_1DBmedium , mixturea , 200 , 56.959765297569156 , 2000 , 964 , 67953 , 1.41862758082792518358 , 6414
3WPmedium_1DBmedium , mixturea , 240 , 57.379942140790746 , 1747 , 2878 , 59503 , 4.83673092113002705745 , 5848
3WPmedium_1DBmedium , mixturea , 280 , 50 , 1761 , 4592 , 52050 , 8.82228626320845341018 , 5742
3WPmedium_1DBmedium , mixturea , 320 , 56.1764705882353 , 1625 , 5949 , 50615 , 11.75343277684480885113 , 5570
3WPmedium_1DBmedium , mixturea , 360 , 52.487404162102955 , 1630 , 7124 , 47921 , 14.86613384528703491162 , 5624
3WPmedium_1DBmedium , mixturea , 400 , 49.268672199170126 , 1721 , 8295 , 47495 , 17.46499631540162122328 , 5677
3WPmedium_1DBmedium , mixtureb , 040 , 12.825116279069768 , 1911 , 18 , 13787 , .13055777181402770726 , 5803
3WPmedium_1DBmedium , mixtureb , 080 , 25.2 , 1861 , 26 , 28602 , .09090273407454024194 , 5877
3WPmedium_1DBmedium , mixtureb , 120 , 34.06297229219144 , 2148 , 51 , 40569 , .12571175035125342009 , 6430
3WPmedium_1DBmedium , mixtureb , 160 , 44.97829581993569 , 2165 , 115 , 55953 , .20552964094865333404 , 6851
3WPmedium_1DBmedium , mixtureb , 200 , 50.74683544303797 , 2361 , 940 , 60135 , 1.56314958011141598071 , 7533
3WPmedium_1DBmedium , mixtureb , 240 , 50.749063670411985 , 1751 , 2618 , 54200 , 4.83025830258302583025 , 5870
3WPmedium_1DBmedium , mixtureb , 280 , 47.41682070240296 , 1821 , 3858 , 51305 , 7.51973491862391579768 , 5838
3WPmedium_1DBmedium , mixtureb , 320 , 49.712486883525706 , 1752 , 5290 , 47376 , 11.16599121918270854441 , 5773
3WPmedium_1DBmedium , mixtureb , 360 , 46.38151425762045 , 1778 , 6309 , 47170 , 13.37502649989400042399 , 5849
3WPmedium_1DBmedium , mixtureb , 400 , 50.69126819126819 , 1825 , 7292 , 48765 , 14.95334768789090536245 , 5817
